ULW,Material,Optik,Schale,Hoehe,Daemmung,Luefterrahmen_Variante,Lichtkuppel_Preis_EUR,Aufsatzkranz_Preis_EUR,Luefterrahmen_Preis_EUR,Zusatzkosten_EUR,Total_EUR
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),565.8,1315.44,555.3,615.45,3051.99
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,50 mm,keine,565.8,1325.52,,,1891.32
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,50 mm,festverglast (nicht zu öffnen),565.8,1325.52,0,0,1891.32
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,50 mm,elektrisch offenbar (230V Antrieb),565.8,1325.52,555.3,460.08,2906.70
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),565.8,1325.52,555.3,615.45,3062.07
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,60 mm,keine,565.8,1337.04,,,1902.84
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,60 mm,festverglast (nicht zu öffnen),565.8,1337.04,0,0,1902.84
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,60 mm,elektrisch offenbar (230V Antrieb),565.8,1337.04,555.3,460.08,2918.22
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),565.8,1337.04,555.3,615.45,3073.59
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,80 mm,keine,565.8,1350,,,1915.80
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,80 mm,festverglast (nicht zu öffnen),565.8,1350,0,0,1915.80
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,80 mm,elektrisch offenbar (230V Antrieb),565.8,1350,555.3,460.08,2931.18
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),565.8,1350,555.3,615.45,3086.55
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,100 mm,keine,565.8,1375.92,,,1941.72
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,100 mm,festverglast (nicht zu öffnen),565.8,1375.92,0,0,1941.72
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,100 mm,elektrisch offenbar (230V Antrieb),565.8,1375.92,555.3,460.08,2957.10
180,Polycarbonat (schlagfest),opal (Milchglas),2-schalig,50 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),565.8,1375.92,555.3,615.45,3112.47
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,15 cm,20 mm,keine,760.8,493.5,,,1254.30
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,15 cm,20 mm,festverglast (nicht zu öffnen),760.8,493.5,0,0,1254.30
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,15 cm,20 mm,elektrisch offenbar (230V Antrieb),760.8,493.5,555.3,460.08,2269.68
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,15 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,493.5,555.3,615.45,2425.05
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,20 mm,keine,760.8,649.2,,,1410.00
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,20 mm,festverglast (nicht zu öffnen),760.8,649.2,0,0,1410.00
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,20 mm,elektrisch offenbar (230V Antrieb),760.8,649.2,555.3,460.08,2425.38
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,649.2,555.3,615.45,2580.75
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,40 mm,keine,760.8,900.48,,,1661.28
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,40 mm,festverglast (nicht zu öffnen),760.8,900.48,0,0,1661.28
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,40 mm,elektrisch offenbar (230V Antrieb),760.8,900.48,555.3,460.08,2676.66
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,900.48,555.3,615.45,2832.03
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,50 mm,keine,760.8,909.12,,,1669.92
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,50 mm,festverglast (nicht zu öffnen),760.8,909.12,0,0,1669.92
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,50 mm,elektrisch offenbar (230V Antrieb),760.8,909.12,555.3,460.08,2685.30
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,909.12,555.3,615.45,2840.67
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,60 mm,keine,760.8,1032.24,,,1793.04
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,60 mm,festverglast (nicht zu öffnen),760.8,1032.24,0,0,1793.04
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,60 mm,elektrisch offenbar (230V Antrieb),760.8,1032.24,555.3,460.08,2808.42
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,1032.24,555.3,615.45,2963.79
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,80 mm,keine,760.8,,,,760.80
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,80 mm,festverglast (nicht zu öffnen),760.8,,0,0,760.80
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,80 mm,elektrisch offenbar (230V Antrieb),760.8,,555.3,460.08,1776.18
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,,555.3,615.45,1931.55
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,100 mm,keine,760.8,1045.2,,,1806.00
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,100 mm,festverglast (nicht zu öffnen),760.8,1045.2,0,0,1806.00
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,100 mm,elektrisch offenbar (230V Antrieb),760.8,1045.2,555.3,460.08,2821.38
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,30 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,1045.2,555.3,615.45,2976.75
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,20 mm,keine,760.8,954,,,1714.80
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,20 mm,festverglast (nicht zu öffnen),760.8,954,0,0,1714.80
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,20 mm,elektrisch offenbar (230V Antrieb),760.8,954,555.3,460.08,2730.18
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,954,555.3,615.45,2885.55
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,40 mm,keine,760.8,1315.44,,,2076.24
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,40 mm,festverglast (nicht zu öffnen),760.8,1315.44,0,0,2076.24
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,40 mm,elektrisch offenbar (230V Antrieb),760.8,1315.44,555.3,460.08,3091.62
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,1315.44,555.3,615.45,3246.99
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,50 mm,keine,760.8,1325.52,,,2086.32
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,50 mm,festverglast (nicht zu öffnen),760.8,1325.52,0,0,2086.32
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,50 mm,elektrisch offenbar (230V Antrieb),760.8,1325.52,555.3,460.08,3101.70
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,1325.52,555.3,615.45,3257.07
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,60 mm,keine,760.8,1337.04,,,2097.84
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,60 mm,festverglast (nicht zu öffnen),760.8,1337.04,0,0,2097.84
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,60 mm,elektrisch offenbar (230V Antrieb),760.8,1337.04,555.3,460.08,3113.22
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,1337.04,555.3,615.45,3268.59
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,80 mm,keine,760.8,1350,,,2110.80
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,80 mm,festverglast (nicht zu öffnen),760.8,1350,0,0,2110.80
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,80 mm,elektrisch offenbar (230V Antrieb),760.8,1350,555.3,460.08,3126.18
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,1350,555.3,615.45,3281.55
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,100 mm,keine,760.8,1375.92,,,2136.72
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,100 mm,festverglast (nicht zu öffnen),760.8,1375.92,0,0,2136.72
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,100 mm,elektrisch offenbar (230V Antrieb),760.8,1375.92,555.3,460.08,3152.10
180,Polycarbonat (schlagfest),opal (Milchglas),3-schalig,50 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),760.8,1375.92,555.3,615.45,3307.47
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,15 cm,20 mm,keine,959.4,493.5,,,1452.90
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,15 cm,20 mm,festverglast (nicht zu öffnen),959.4,493.5,0,0,1452.90
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,15 cm,20 mm,elektrisch offenbar (230V Antrieb),959.4,493.5,555.3,460.08,2468.28
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,15 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,493.5,555.3,615.45,2623.65
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,20 mm,keine,959.4,649.2,,,1608.60
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,20 mm,festverglast (nicht zu öffnen),959.4,649.2,0,0,1608.60
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,20 mm,elektrisch offenbar (230V Antrieb),959.4,649.2,555.3,460.08,2623.98
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,649.2,555.3,615.45,2779.35
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,40 mm,keine,959.4,900.48,,,1859.88
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,40 mm,festverglast (nicht zu öffnen),959.4,900.48,0,0,1859.88
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,40 mm,elektrisch offenbar (230V Antrieb),959.4,900.48,555.3,460.08,2875.26
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,900.48,555.3,615.45,3030.63
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,50 mm,keine,959.4,909.12,,,1868.52
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,50 mm,festverglast (nicht zu öffnen),959.4,909.12,0,0,1868.52
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,50 mm,elektrisch offenbar (230V Antrieb),959.4,909.12,555.3,460.08,2883.90
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,909.12,555.3,615.45,3039.27
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,60 mm,keine,959.4,1032.24,,,1991.64
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,60 mm,festverglast (nicht zu öffnen),959.4,1032.24,0,0,1991.64
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,60 mm,elektrisch offenbar (230V Antrieb),959.4,1032.24,555.3,460.08,3007.02
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,1032.24,555.3,615.45,3162.39
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,80 mm,keine,959.4,,,,959.40
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,80 mm,festverglast (nicht zu öffnen),959.4,,0,0,959.40
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,80 mm,elektrisch offenbar (230V Antrieb),959.4,,555.3,460.08,1974.78
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,,555.3,615.45,2130.15
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,100 mm,keine,959.4,1045.2,,,2004.60
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,100 mm,festverglast (nicht zu öffnen),959.4,1045.2,0,0,2004.60
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,100 mm,elektrisch offenbar (230V Antrieb),959.4,1045.2,555.3,460.08,3019.98
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,30 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,1045.2,555.3,615.45,3175.35
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,20 mm,keine,959.4,954,,,1913.40
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,20 mm,festverglast (nicht zu öffnen),959.4,954,0,0,1913.40
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,20 mm,elektrisch offenbar (230V Antrieb),959.4,954,555.3,460.08,2928.78
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,954,555.3,615.45,3084.15
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,40 mm,keine,959.4,1315.44,,,2274.84
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,40 mm,festverglast (nicht zu öffnen),959.4,1315.44,0,0,2274.84
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,40 mm,elektrisch offenbar (230V Antrieb),959.4,1315.44,555.3,460.08,3290.22
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,1315.44,555.3,615.45,3445.59
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,50 mm,keine,959.4,1325.52,,,2284.92
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,50 mm,festverglast (nicht zu öffnen),959.4,1325.52,0,0,2284.92
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,50 mm,elektrisch offenbar (230V Antrieb),959.4,1325.52,555.3,460.08,3300.30
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,1325.52,555.3,615.45,3455.67
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,60 mm,keine,959.4,1337.04,,,2296.44
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,60 mm,festverglast (nicht zu öffnen),959.4,1337.04,0,0,2296.44
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,60 mm,elektrisch offenbar (230V Antrieb),959.4,1337.04,555.3,460.08,3311.82
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,1337.04,555.3,615.45,3467.19
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,80 mm,keine,959.4,1350,,,2309.40
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,80 mm,festverglast (nicht zu öffnen),959.4,1350,0,0,2309.40
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,80 mm,elektrisch offenbar (230V Antrieb),959.4,1350,555.3,460.08,3324.78
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,1350,555.3,615.45,3480.15
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,100 mm,keine,959.4,1375.92,,,2335.32
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,100 mm,festverglast (nicht zu öffnen),959.4,1375.92,0,0,2335.32
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,100 mm,elektrisch offenbar (230V Antrieb),959.4,1375.92,555.3,460.08,3350.70
180,Polycarbonat (schlagfest),opal (Milchglas),4-schalig,50 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),959.4,1375.92,555.3,615.45,3506.07
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,15 cm,20 mm,keine,1158,493.5,,,1651.50
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,15 cm,20 mm,festverglast (nicht zu öffnen),1158,493.5,0,0,1651.50
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,15 cm,20 mm,elektrisch offenbar (230V Antrieb),1158,493.5,555.3,460.08,2666.88
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,15 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),1158,493.5,555.3,615.45,2822.25
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,20 mm,keine,1158,649.2,,,1807.20
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,20 mm,festverglast (nicht zu öffnen),1158,649.2,0,0,1807.20
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,20 mm,elektrisch offenbar (230V Antrieb),1158,649.2,555.3,460.08,2822.58
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),1158,649.2,555.3,615.45,2977.95
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,40 mm,keine,1158,900.48,,,2058.48
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,40 mm,festverglast (nicht zu öffnen),1158,900.48,0,0,2058.48
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,40 mm,elektrisch offenbar (230V Antrieb),1158,900.48,555.3,460.08,3073.86
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),1158,900.48,555.3,615.45,3229.23
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,50 mm,keine,1158,909.12,,,2067.12
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,50 mm,festverglast (nicht zu öffnen),1158,909.12,0,0,2067.12
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,50 mm,elektrisch offenbar (230V Antrieb),1158,909.12,555.3,460.08,3082.50
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),1158,909.12,555.3,615.45,3237.87
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,60 mm,keine,1158,1032.24,,,2190.24
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,60 mm,festverglast (nicht zu öffnen),1158,1032.24,0,0,2190.24
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,60 mm,elektrisch offenbar (230V Antrieb),1158,1032.24,555.3,460.08,3205.62
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),1158,1032.24,555.3,615.45,3360.99
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,80 mm,keine,1158,,,,1158.00
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,80 mm,festverglast (nicht zu öffnen),1158,,0,0,1158.00
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,80 mm,elektrisch offenbar (230V Antrieb),1158,,555.3,460.08,2173.38
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),1158,,555.3,615.45,2328.75
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,100 mm,keine,1158,1045.2,,,2203.20
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,100 mm,festverglast (nicht zu öffnen),1158,1045.2,0,0,2203.20
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,100 mm,elektrisch offenbar (230V Antrieb),1158,1045.2,555.3,460.08,3218.58
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,30 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),1158,1045.2,555.3,615.45,3373.95
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,20 mm,keine,1158,954,,,2112.00
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,20 mm,festverglast (nicht zu öffnen),1158,954,0,0,2112.00
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,20 mm,elektrisch offenbar (230V Antrieb),1158,954,555.3,460.08,3127.38
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),1158,954,555.3,615.45,3282.75
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,40 mm,keine,1158,1315.44,,,2473.44
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,40 mm,festverglast (nicht zu öffnen),1158,1315.44,0,0,2473.44
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,40 mm,elektrisch offenbar (230V Antrieb),1158,1315.44,555.3,460.08,3488.82
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),1158,1315.44,555.3,615.45,3644.19
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,50 mm,keine,1158,1325.52,,,2483.52
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,50 mm,festverglast (nicht zu öffnen),1158,1325.52,0,0,2483.52
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,50 mm,elektrisch offenbar (230V Antrieb),1158,1325.52,555.3,460.08,3498.90
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),1158,1325.52,555.3,615.45,3654.27
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,60 mm,keine,1158,1337.04,,,2495.04
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,60 mm,festverglast (nicht zu öffnen),1158,1337.04,0,0,2495.04
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,60 mm,elektrisch offenbar (230V Antrieb),1158,1337.04,555.3,460.08,3510.42
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),1158,1337.04,555.3,615.45,3665.79
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,80 mm,keine,1158,1350,,,2508.00
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,80 mm,festverglast (nicht zu öffnen),1158,1350,0,0,2508.00
180,Polycarbonat (schlagfest),opal (Milchglas),5-schalig,50 cm,80 mm,elektrisch offenbar (230V Antrieb),1158,1350,555.3,460.08,3523.38
